bar_id,bar_pub_name,borough,building,address,zip,phone,latitude,longitude,score,grade,grade_dt
41619116,PEDRO'S MEXICAN BAR & RESTAURANT,Brooklyn,73,JAY STREET,11201,7187972851,40.702516637482,-73.986673629017,4,Z,2022-05-27
41283023,PIERRE LOTI CAFE WINE BAR,Manhattan,53,IRVING PLACE,10003,2127775684,40.736030320451,-73.987283939649,7,A,2019-01-22
50065446,POKE BAR,Manhattan,1333,BROADWAY,10018,2122444320,40.750821897104,-73.98776113167,13,A,2020-02-18
41291373,QUARTER BAR,Brooklyn,676,5 AVENUE,11215,7187880989,40.661776504042,-73.992985867824,2,A,2019-05-22
40611399,RAO'S BAR & GRILL,Manhattan,455,EAST  114 STREET,10029,2127226709,40.793921210763,-73.934468118242,10,A,2020-01-31
50002591,RECLAMATION BAR,Brooklyn,817,METROPOLITAN AVENUE,11211,7183875178,40.71472512082,-73.941832947528,9,A,2020-03-10
50011892,ROBUSTA ESPRESSO BAR,Manhattan,50,WEST   47 STREET,10036,2123020242,40.757325920433,-73.980187044081,12,A,2019-04-05
50118341,SHERPA RESTAURANT BAR & SUSHI,Queens,6514,ROOSEVELT AVE,11377,9293280105,40.746084151958,-73.898544800686,10,A,2022-05-05
50091939,"SPANISH DINER, CHURROS, BAR MANOLO",Manhattan,501,WEST   30 STREET,10001,6464951242,40.752131794857,-74.001147754922,12,A,2022-06-10
40401887,SPORTS MANIA BAR & GRILL,Queens,14367,243 STREET,11422,7185259521,40.660686354583,-73.739053665576,12,A,2020-01-09
50040002,ST. PATRICK'S BAR AND GRILL,Manhattan,22,WEST   46 STREET,10036,2123911111,40.756417370066,-73.979985181942,27,B,2019-11-21
41328516,SUTTON BAR ROOM,Manhattan,1074,1 AVENUE,10022,2129809850,40.759264698077,-73.962210256696,12,A,2022-03-22
50001225,THE FLYING COCK PUB,Manhattan,497,3 AVENUE,10016,2126896900,40.745380390907,-73.978353667414,7,A,2020-03-04
50001115,THE GRANGE BAR & EATERY,Manhattan,1635,AMSTERDAM AVENUE,10031,2124911635,40.822586712217,-73.94952459411,16,B,2018-07-10
50065727,THE GRUMPY CAT BAR,Brooklyn,480,62 STREET,11220,9172284309,40.638694454048,-74.017961617546,13,A,2019-10-10
41697314,THIRD AVENUE ALE HOUSE,Manhattan,1644,3 AVENUE,10128,6465599131,40.782725439365,-73.951140138645,12,A,2019-10-01
40756088,TRES CORONAS BAR,Queens,5323,ROOSEVELT AVENUE,11377,7186513564,40.744560332792,-73.911214308043,0,A,2019-11-13
41524734,UMI SUSHI BAR & TERIYAKI GRILL,Queens,9605,METROPOLITAN AVENUE,11375,7182613483,40.711320460396,-73.856322969913,7,A,2019-05-15
41505165,WINE BAR & RISTORANTE,Manhattan,1742,2 AVENUE,10128,2124271010,40.78082813766,-73.949574425471,9,A,2017-06-22
50048351,YERAS RESTAURANT SPORTS BAR,Queens,8609,NORTHERN BLVD,11372,3472424251,40.755970874769,-73.881456730746,13,A,2019-05-16
41171181,169 BAR,Manhattan,169,EAST BROADWAY,10002,9175772077,40.714072440996,-73.989813201259,26,Z,2022-07-27
50041799,310 BOWERY BAR,Manhattan,310,BOWERY,10012,2124771166,40.724796447166,-73.992373098007,7,A,2019-06-11
50059154,A BAR,Brooklyn,597,MANHATTAN AVENUE,11222,6469427210,40.723062259853,-73.950393960016,12,A,2021-08-27
50056830,A.W.O.L. BAR & GRILL,Manhattan,337,3 AVENUE,10010,6466829405,40.739962907183,-73.982306884725,13,A,2017-03-30
50073377,ABYS BAR,Queens,681,SENECA AVENUE,11385,7185843333,40.703106457028,-73.908182455484,12,A,2018-03-27
50045177,ANNIE MOORES PUB & RESTAURANT,Manhattan,22,EAST   41 STREET,10017,2129867826,40.752335962275,-73.980275157225,13,A,2022-04-11
41688137,BARCLAYS LOWER SUITES TANDUAY BAR SOUTH CLUB LOUNGE,Brooklyn,620,ATLANTIC AVENUE,11217,9176186310,40.683446896895,-73.975691312176,2,A,2019-06-04
50002433,BROOKLYN BEER GARDEN,Queens,NKA,JFK INTERNATIONAL AIRPORT,11430,9292591542,40.648312826068,-73.788281497594,10,A,2017-12-05
50036394,BROWN SUGAR BAR & RESTAURANT,Manhattan,5060,BROADWAY,10034,6466883504,40.869919087519,-73.915753941277,10,A,2019-10-30
41449587,CASK BAR & KITCHEN,Manhattan,167,EAST   33 STREET,10016,2123004924,40.745419020608,-73.979457986551,12,A,2019-09-19
41395513,CITI FIELD CLUB BAR #1 (FIRST BASE),Queens,000,126TH ST & ROOSEVELT AVENUE,,7185958100,0.0,0.0,7,A,2017-06-13
50033014,CROMPTON ALE HOUSE,Manhattan,159,WEST   26 STREET,10001,2126580089,40.745486522177,-73.993031154604,11,A,2019-05-09
41688139,Corona Bar,Brooklyn,620,ATLANTIC AVENUE,11217,9176186310,40.683446896895,-73.975691312176,2,A,2019-06-04
41230965,DOMAINE WINE BAR,Queens,5004,VERNON BOULEVARD,11101,7187842350,40.74260106582,-73.954161351754,7,A,2018-10-18
50006470,DYLAN'S CANDY BAR,Queens,,JFK AIRPORT,11430,7188783029,40.648312826068,-73.788281497594,8,A,2017-05-24
41271523,EL COYOTE BAR,Queens,4502,JUNCTION BOULEVARD,11368,7182711040,40.744537752133,-73.867813921585,9,A,2019-10-02
41562854,EL TUCANAZO BAR,Queens,8317,ROOSEVELT AVENUE,11372,3479653206,40.747787049848,-73.882485494917,9,A,2018-01-25
40576150,FELICE 64 WINE BAR,Manhattan,1166,1 AVENUE,10065,2125932223,40.762637169816,-73.959750018443,9,A,2019-06-18
50039710,FOREST PARK SNACK BAR,Queens,101,FOREST PARK DRIVE,11385,7182960999,40.696945313533,-73.864720678863,9,A,2022-04-04
50044944,FOY JUICE BAR & EATERY,Queens,21793,HEMPSTEAD AVE,11429,7187767164,40.714062664335,-73.738374952013,4,A,2019-10-16
41642375,HARLEM FOOD BAR,Manhattan,2100,FREDERICK DOUGLASS BOULEVARD,,2122229570,0.0,0.0,4,A,2019-10-17
50015659,HARRY'S NEW YORK BAR,Manhattan,36,CENTRAL PARK SOUTH,10019,2125216217,40.765045867947,-73.974795016342,12,A,2019-12-11
50004863,HUNGRY GHOST COFFEE BAR AT FULTON,Brooklyn,781,FULTON STREET,11217,7187973595,40.685949651894,-73.973526978508,10,A,2022-01-24
50037621,HUNTER BAR 888,Brooklyn,4414,8 AVENUE,11220,7188510418,40.644336387619,-74.00036755075,11,A,2018-10-31
41571354,JIM BYRNE WEE PUB,Queens,9301,95 AVENUE,11416,7188459892,40.68668758497,-73.848937606438,10,A,2016-08-24
41321617,JULIANO'S ESPRESSO BAR,Manhattan,1378,LEXINGTON AVENUE,10128,2129874540,40.782583627131,-73.953339311533,9,P,2019-08-13
50034360,KAZZA WINE BAR,Manhattan,708,WEST  177 STREET,10033,6464767887,40.847602293643,-73.938347598441,10,A,2017-08-15
41077507,LA NUEVA ESTRELLA BAR & RESTAURANT,Bronx,390,EAST  204 STREET,10467,7186534111,40.871319682722,-73.877034289783,26,B,2022-03-03
40367749,LENNY'S CLAM BAR,Queens,161-03,CROSSBAY BOULEVARD,11414,7188455100,40.655550935611,-73.83896749314,11,A,2021-07-20
41410066,LOCKSMITH WINE & BURGER BAR,Manhattan,4463,BROADWAY,10040,2123049463,40.857337210735,-73.932312293782,12,A,2017-02-10
40721417,LOKI BAR & BENCHMARK RESTAURANT,Brooklyn,304,5 AVENUE,11215,7189659600,40.673484636108,-73.982717535686,28,C,2019-07-01
50036649,LOS CHILES BAR & RESTAURANT,Queens,9607,37TH AVE,11368,7186140690,40.751592309972,-73.87067284564,20,B,2019-11-06
40391060,LUKE'S BAR & GRILL,Manhattan,1394,THIRD AVENUE,10075,2122497070,40.774501809212,-73.957143252533,16,B,2019-06-06
50000152,MACCHIATO ESPRESSO BAR,Manhattan,565,FIFTH AVENUE,10017,2125575707,40.755876384813,-73.978505451764,11,A,2020-01-24
40367728,MIMIS RESTAURANT & BAR,Manhattan,984,SECOND AVENUE,10022,2126884692,40.756216898717,-73.967528807602,5,A,2021-09-01
50018327,MOOT BAR,Brooklyn,579,MYRTLE AVENUE,11205,7186383982,40.69402941829,-73.960956377436,8,A,2020-02-04
41135835,NEW HEIGHTS BAR AND RESTAURANT,Brooklyn,137,SCHENECTADY AVENUE,11213,3475282662,40.674427237259,-73.933360259839,13,A,2016-11-04
50067902,OASIS GRILL & BAR,Queens,3111,103RD ST,11369,9175487889,40.760875525918,-73.866258048993,10,A,2019-05-22
41035487,PADDY DUGGANS PUB,Queens,4714,GREENPOINT AVENUE,11104,7184157399,40.742564180177,-73.917622551624,7,A,2017-08-24
40536616,RIAZOR BLUE TAPAS BAR,Queens,8905,NORTHERN BOULEVARD,11372,7184248464,40.756258933279,-73.878694933247,22,B,2018-10-10
50045991,SABOR LATINO BAR & GRILL,Bronx,2968,JEROME AVENUE,10468,7184844436,40.873056032834,-73.889502252301,7,A,2020-02-12
50102079,SEAMORE'S MARKET BAR @ URBANSPACE,Manhattan,152,WEST   52 STREET,10019,6464158652,40.761997729789,-73.981568213506,2,A,2022-07-27
50053354,SIZZLE SHAWARMA & FALAFEL BAR,Queens,18615,UNION TPKE,11366,7184874696,40.728708033748,-73.782706853084,11,A,2020-01-14
40401887,SPORTS MANIA BAR & GRILL,Queens,14367,243 STREET,11422,7185259521,40.660686354583,-73.739053665576,11,A,2019-09-20
40799991,SURF BAR,Brooklyn,139,NORTH    6 STREET,11249,7183024441,40.717598018968,-73.958824964932,5,A,2022-06-17
50019016,THE BUSH DOCTOR JUICE BAR,Brooklyn,307,TOMPKINS AVENUE,11216,7185947607,40.687468220655,-73.944723410736,10,A,2017-06-14
41662786,THE PONY BAR,Manhattan,1444,1 AVENUE,10021,2122880090,40.76983745024,-73.954496337861,13,A,2017-12-26
50065335,WEST BAR & LOUNGE,Queens,13322,SPRINGFIELD BLVD,11413,9293821885,40.680756472112,-73.752772807239,11,A,2018-11-28
50034637,WOLFETONE'S IRISH PUB & KITCHEN,Manhattan,37,EAST   29 STREET,10016,2123901688,40.744434480615,-73.984781379958,12,A,2018-07-24
50037659,XSTASY BAR & LOUNGE,Brooklyn,758,5 AVENUE,11232,7184992348,40.658460970554,-73.996431837413,12,A,2016-12-06
41165980,ZIBETTO ESPRESSO BAR,Manhattan,1385,6 AVENUE,10019,6467094314,40.763849724916,-73.977546237254,5,A,2019-09-10
41023553,59E59 BAR,Manhattan,59,EAST   59 STREET,10022,2127535959,40.763304726193,-73.970727320277,7,A,2018-05-16
50056830,A.W.O.L. BAR & GRILL,Manhattan,337,3 AVENUE,10010,6466829405,40.739962907183,-73.982306884725,9,A,2018-04-23
40554183,BARROW'S PUB,Manhattan,463,HUDSON STREET,10014,2127419349,40.731499225499,-74.00666068247,11,A,2019-05-15
50091409,BEEF BAR RESTAURANT,Queens,4187,BOWNE ST,11355,7182251886,40.757473006999,-73.822462550372,13,A,2022-07-26
50081485,BUENA VISTA RESTAURANT & BAR,Manhattan,536,9 AVENUE,10018,9178611775,40.756896532162,-73.993726599692,9,A,2019-10-22
50008584,CJ'S PUB,Queens,901,COLLEGE POINT BLVD,11356,7183098880,40.789216639936,-73.845573064398,7,A,2017-12-05
50052589,CONGEE VILLAGE RESTAURANT & BAR OF FLUSHING,Queens,3636,PRINCE ST,11354,7188889799,40.761391727105,-73.832895224737,6,A,2019-03-12
50041322,CRAVE FISH BAR,Manhattan,428,AMSTERDAM AVENUE,10024,6464942750,40.784169154624,-73.977586301962,10,A,2017-06-29
50033014,CROMPTON ALE HOUSE,Manhattan,159,WEST   26 STREET,10001,2126580089,40.745486522177,-73.993031154604,9,A,2021-08-26
50045808,DROMEDARY BAR,Brooklyn,266,IRVING AVENUE,11237,3477154255,40.699744383392,-73.915684906894,10,A,2016-12-13
50017295,EL PALO BAR RESTAURANT,Queens,3812,104TH ST,11368,9179125951,40.751313771081,-73.862458731067,12,A,2020-03-05
50074985,FAN FRIED RICE BAR,Brooklyn,525,DEKALB AVENUE,11205,9292902197,40.690860096506,-73.955848590693,13,A,2019-01-04
50057571,FOREVER INK BAR,Brooklyn,1051,FLATBUSH AVENUE,11226,7182844029,40.645259178385,-73.958022957884,4,A,2022-01-25
41040475,GRAMERCY ALE HOUSE,Manhattan,272,3 AVENUE,10010,6466783566,40.737896325608,-73.983833838798,5,A,2018-01-08
50019025,GREY DOLPHIN SPORTS BAR & LOUNGE,Queens,22320,LINDEN BLVD,11411,7189492321,40.694220837543,-73.73726668417,8,A,2019-11-20
50019025,GREY DOLPHIN SPORTS BAR & LOUNGE,Queens,22320,LINDEN BLVD,11411,7189492321,40.694220837543,-73.73726668417,12,A,2017-02-16
50070803,HEIGHTS BAR & GRILL,Brooklyn,766,CLASSON AVENUE,11238,7189301886,40.67375360615,-73.960488823332,12,A,2019-02-09
50002920,HIGHBURY PUB,Brooklyn,1002,CORTELYOU ROAD,11218,7189081342,40.639306401185,-73.968641645165,5,A,2019-10-10
40822611,HOMESTRETCH BAR,Brooklyn,214,KINGS HIGHWAY,11223,7183729719,40.605457988791,-73.982861259833,7,A,2022-07-12
41183278,HOT BAR COLD BAR,Queens,0,LAGUARDIA AIRPORT,11369,3476965752,40.774414029772,-73.877293351848,11,A,2017-06-21
41497832,INWOOD LOCAL WINE BAR & BEER GARDEN,Manhattan,4957,BROADWAY,10034,2125448900,40.867935204661,-73.92038443672,9,A,2019-11-06
41017547,JEREMY'S ALE HOUSE,Manhattan,228,FRONT STREET,10038,2129643537,40.707543067555,-74.002106411292,11,A,2022-07-26
40703739,JOSIE WOOD'S PUB,Manhattan,11,WAVERLY PLACE,10003,2122289909,40.730033566227,-73.994172933544,12,A,2022-01-13
50037758,K & A BAR,Queens,6648,MYRTLE AVE,11385,3477213012,40.701445818064,-73.886650101125,7,A,2016-12-13
50057780,KEANE'S BAR & RESTAURANT,Bronx,4342,KATONAH AVENUE,10470,9292377958,40.900062984423,-73.867640883899,13,A,2018-05-05
50008656,LA GUALACENA BAR & RESTAURANT,Brooklyn,178,WYCKOFF AVENUE,11237,7184561002,40.702135144446,-73.91577203594,24,B,2022-03-03
41700209,LATITUDE BAR & GRILL,Manhattan,783,8 AVENUE,10036,2122453034,40.760807269827,-73.987188947052,14,B,2019-09-12
50015185,MARCY & MYRTLE COFFEE BAR,Brooklyn,574,MARCY AVENUE,11206,9176620727,40.695048591141,-73.94915271648,4,A,2020-01-27
40401084,MCCABE'S BAR CAR,Queens,3915,192 STREET,11358,7183579886,40.761337514525,-73.789888186824,9,A,2019-05-07
41721872,OFF THE HOOK RAW BAR & GRILL,Queens,2808,34 STREET,11103,6463310296,40.767108033155,-73.917902545656,18,B,2019-06-27
40364389,OLD TOWN BAR & RESTAURANT,Manhattan,45,EAST   18 STREET,10003,2125296732,40.73759507351,-73.989647208522,12,A,2021-07-29
50071926,PENNSY BAR,Manhattan,2,PENN PLAZA,10121,6468131818,40.750009774218,-73.991345194031,3,A,2018-10-02
40842393,PETER DILLON'S BAR,Manhattan,130,EAST   40 STREET,10016,2122133998,40.750043426897,-73.976749671021,9,A,2018-11-20
50056800,RULAY LOUNGE BAR & RESTAURANT,Bronx,2959,WEBSTER AVENUE,10458,9292659357,40.867612345474,-73.883053893875,22,B,2020-01-30
50005732,SNACK BAR,Manhattan,679,RIVERSIDE DRIVE,10031,2122341023,40.827111090442,-73.951960177271,0,A,2019-07-26
50000782,SOLACE BAR & GRILL,Manhattan,3496,BROADWAY,10031,2129260166,40.82498371787,-73.951488382054,25,B,2018-10-23
50086042,SONEROS NIGHT CLUB BAR,Queens,9202,CORONA AVE,11373,9177498127,40.74243201622,-73.872217204617,12,A,2020-02-13
41709840,THE DAKOTA BAR,Manhattan,53,WEST   72 STREET,10023,2127870700,40.777101504418,-73.978050853379,20,B,2019-09-17
50086284,TIPSYS BAR & LOUNGE,Queens,10607,JAMAICA AVE,11418,9294998799,40.695319948508,-73.840850879315,43,C,2019-08-01
50048351,YERAS RESTAURANT SPORTS BAR,Queens,8609,NORTHERN BLVD,11372,3472424251,40.755970874769,-73.881456730746,11,A,2018-11-01
41712791,ZYMI BAR & GRILL,Bronx,726,ASTOR AVENUE,10467,3473268787,40.859571262286,-73.86632994763,25,B,2019-07-22
50033665,ABBA BAR AND GRILL,Brooklyn,492,GRAND STREET,11211,3478449655,40.710906147963,-73.951488764128,13,A,2016-08-18
41690473,ABC BEER CO.,Manhattan,96,AVENUE C,10009,6464227103,40.723757270856,-73.979078660023,7,A,2020-03-04
50037434,ART CAFE + BAR,Brooklyn,884,PACIFIC STREET,11238,7188572522,40.680320486956,-73.964706830362,4,A,2021-09-08
50040892,BEST CHOICE CARIBBEAN RESTAURANT AND JUICE BAR,Bronx,3973,BRONXWOOD AVENUE,10466,7187982002,40.88586548621,-73.854783366137,13,A,2019-08-27
41655832,BIA BAR & GRILL,Brooklyn,67,SOUTH    6 STREET,11249,7183841264,40.71120504067,-73.965938460077,20,B,2019-08-02
40635294,BICHEIROS BAR,Queens,94-10,JAMAICA AVENUE,11421,9174638885,40.694079161422,-73.850951053176,11,A,2017-03-06
40401173,BIG BAR,Manhattan,73,EAST    7 STREET,10003,2127776969,40.727392481603,-73.98672636244,2,A,2021-09-07
50018090,BLVD WINE BAR,Queens,47-20,CENTER BOULEVARD,11109,7184408520,40.745607740454,-73.957161911357,7,A,2017-04-04
40599004,BOTANICA BAR,Manhattan,47,EAST HOUSTON STREET,10012,2123437251,40.724821275803,-73.994584681095,9,A,2019-11-20
50078668,BROOKLYN ROASTING COFFEE BAR (PWC),Manhattan,300,MADISON AVENUE,10017,7186122803,40.752228818454,-73.979712138651,10,A,2022-06-23
50067814,CARNAVAL SMOOTHIES AND JUICE BAR,Manhattan,2360,8 AVENUE,10027,6468387209,40.811204639783,-73.950396649095,7,A,2019-10-07
50006470,DYLAN'S CANDY BAR,Queens,,JFK AIRPORT,11430,7188783029,40.648312826068,-73.788281497594,4,A,2019-05-16
40936721,EL PAISA BAR,Queens,87-05,NORTHERN BOULEVARD,11372,7184295622,40.756066005526,-73.880554183405,13,A,2019-05-02
41562854,EL TUCANAZO BAR,Queens,8317,ROOSEVELT AVENUE,11372,3479653206,40.747787049848,-73.882485494917,12,A,2019-08-20
50099923,GEMS BAR LOUNGE,Brooklyn,1595,BROADWAY,11207,3474060048,40.685504009937,-73.915028721313,5,A,2021-12-29
50065376,GOLDEN ARROW BAR & LOUNGE,Queens,10714,101ST AVE,11416,7188094087,40.687193556016,-73.835649194936,12,A,2018-01-25
40399852,HANGAR BAR,Manhattan,115,CHRISTOPHER STREET,10014,2126272044,40.733220259636,-74.005394354534,11,A,2018-09-04
50082707,HUI RESTAURANT AND BAR,Manhattan,314,EAST   70 STREET,10021,6468690339,40.767157360591,-73.9585559398,3,A,2019-09-19
41530127,INTERNATIONAL BAR,Manhattan,102,1 AVENUE,10009,2126774595,40.726522310707,-73.986051859151,5,A,2019-09-23
50043693,IVY JUICE BAR & DELI INC,Bronx,800,EAST  149 STREET,10455,9174719220,40.81268966085,-73.906517017047,13,A,2022-01-13
50005056,L'UNIQUE BAR & RESTAURANT,Brooklyn,1773,NOSTRAND AVENUE,11226,3474258686,40.64245568922,-73.948663258087,12,A,2019-02-07
41234608,LA ESCUELITA NUEVA BAR LOUNGE,Queens,78-07,ROOSEVELT AVENUE,11372,9294904813,40.747265052539,-73.887470490588,0,A,2019-11-13
41670971,LETS GET JUICED LUCKY'S JUICE BAR,Queens,15915,JAMAICA AVENUE,11432,3478989668,40.703443538348,-73.799942778289,10,A,2019-10-23
50065637,MADE IN PUERTO RICO BAR & LOUNGE,Bronx,26,BRUCKNER BOULEVARD,10454,3472714902,40.807207663807,-73.928404398369,9,A,2021-10-26
50106365,MAYA'S SNACK BAR JACKSON HEIGHTS,Queens,9511,35TH AVE,11372,7183090455,40.753183504166,-73.872438327647,22,Z,2022-06-01
41250519,MILANO'S BAR,Manhattan,51,EAST HOUSTON STREET,10012,2122268844,40.724769118335,-73.994440373167,11,A,2019-10-08
50062945,MILK AND CREAM BAR,Manhattan,159,MOTT STREET,10013,3479228099,40.719501985617,-73.996309508736,12,A,2019-04-03
50086170,MILK BAR AT CAMP,Manhattan,110,5 AVENUE,10011,9174732192,40.737416892269,-73.992598982818,9,A,2019-09-09
41545645,MOMO HIBACHI STEAKHOUSE & BAR,Brooklyn,1901,EMMONS AVENUE,11235,7187698010,40.583558421598,-73.949432335882,11,A,2020-01-08
50109177,MUNCHEN BAR & GRILL,Brooklyn,144,AVENUE T,11223,9175602904,40.598491255053,-73.97999309376,13,A,2022-02-23
50037770,OASIS RESTAURANT & BAR,Bronx,4653,WHITE PLAINS ROAD,10470,7187086800,40.902792741807,-73.850926147492,13,A,2018-02-01
50037770,OASIS RESTAURANT & BAR,Bronx,4653,WHITE PLAINS ROAD,10470,7187086800,40.902792741807,-73.850926147492,7,A,2017-03-29
41037118,PARAMOUNT BAR & GRILL,Manhattan,235,WEST   46 STREET,10036,2128274116,40.759124635911,-73.986348218206,12,A,2019-03-11
40387277,PECULIAR PUB,Manhattan,145,BLEECKER STREET,10012,2123531327,40.728170015273,-73.999155730482,6,A,2017-03-01
50071926,PENNSY BAR,Manhattan,2,PENN PLAZA,10121,6468131818,40.750009774218,-73.991345194031,0,A,2019-12-24
40842393,PETER DILLON'S BAR,Manhattan,130,EAST   40 STREET,10016,2122133998,40.750043426897,-73.976749671021,9,A,2019-05-01
41688121,RESORTS WORLD CASINO BAR,Brooklyn,620,ATLANTIC AVENUE,11217,9176186310,40.683446896895,-73.975691312176,3,A,2017-01-25
40395079,RUDY'S BAR & Grill,Manhattan,627,9 AVENUE,10036,6467070890,40.759929350815,-73.99154604425,12,A,2019-03-29
50050465,SALVATORIA KITCHEN AND BAR,Queens,3118,BROADWAY,11106,7187772829,40.761854043404,-73.925168399812,9,A,2019-01-12
50102079,SEAMORE'S MARKET BAR @ URBANSPACE,Manhattan,152,WEST   52 STREET,10019,6464158652,40.761997729789,-73.981568213506,13,A,2020-02-27
50071496,SERVICE BAR 8,Queens,110-00,ROCKAWAY BOULEVARD,11420,7182153308,40.677664571164,-73.828757893149,2,A,2018-06-08
40717386,SHEEPSHEAD BAY YACHT CLUB BAR,Brooklyn,3076,EMMONS AVENUE,11235,7188910991,40.58396636655,-73.936367010318,6,A,2018-06-27
41360464,SNACK BAR,Queens,1111,131 STREET,11356,7189396300,40.787492558158,-73.837350713923,22,B,2019-10-22
50046638,SOFIA WINE BAR,Manhattan,242,EAST   50 STREET,10022,2128888660,40.755383100451,-73.969756258171,4,A,2018-02-22
50056650,SUBSTANCE VITALITY BAR,Manhattan,2268,BROADWAY,10024,2124966000,40.785462156004,-73.978759474489,13,A,2019-02-15
40844307,THE GREAT AMERICAN HEALTH BAR,Manhattan,35,WEST   57 STREET,10019,2123555177,40.763500664665,-73.975232402561,9,A,2019-07-12
41268000,THE GUTTER BAR,Brooklyn,200,NORTH   14 STREET,11249,7183873585,40.722883195344,-73.955488169884,4,A,2022-05-06
40844021,THE RANCH RESTAURANT & BAR,Queens,13401,LIBERTY AVENUE,11419,7182062333,40.691440043507,-73.812596337596,10,P,2019-07-26
40933757,THE WORLD BAR,Manhattan,845,UNITED NATIONS PLAZA,10017,2129359361,40.751976246982,-73.96753810122,24,B,2018-09-20
40933757,THE WORLD BAR,Manhattan,845,UNITED NATIONS PLAZA,10017,2129359361,40.751976246982,-73.96753810122,5,A,2020-02-25
50071995,TIJUANA RESTAURANT BAR,Queens,6401,ROOSEVELT AVE,11377,6463426161,40.74595908488,-73.899901960432,12,A,2019-06-22
41044065,TURKISH GRILL RESTAURANT & BAR,Queens,4203,QUEENS BOULEVARD,11104,7183923838,40.74357474109,-73.922255032914,12,A,2022-02-24
41524734,UMI SUSHI BAR & TERIYAKI GRILL,Queens,9605,METROPOLITAN AVENUE,11375,7182613483,40.711320460396,-73.856322969913,9,A,2022-04-08
41543996,VAN NEST LANES SNACK BAR,Bronx,1756,BRONXDALE AVENUE,10462,7187922220,40.846091466152,-73.85910300955,6,A,2018-12-21
41331076,55 BAR,Manhattan,55,CHRISTOPHER STREET,10014,2129299883,40.733711678572,-74.002183015821,13,A,2019-05-14
50018213,ALBATROSS BAR,Queens,3619,24TH AVE,11103,7182049707,40.770384165292,-73.91268162679,2,A,2019-05-08
50069415,ALEJANDRO TAPAS BAR,Queens,3801,69TH ST,11377,3475108561,40.746894708033,-73.896425072745,12,A,2022-04-08
41660537,AMERICAN BAR,Manhattan,1471,1 AVENUE,10075,2129889008,40.770759430087,-73.953849460663,13,A,2019-03-05
50102397,BAYA BAR,Brooklyn,9417,3 AVENUE,11209,9178982222,40.617759281802,-74.033372516581,7,A,2022-05-16
50091409,BEEF BAR RESTAURANT,Queens,4187,BOWNE ST,11355,7182251886,40.757473006999,-73.822462550372,13,A,2020-02-24
41638047,BESO RESTAURANT AND BAR,Brooklyn,370,LEWIS AVENUE,11233,3479152900,40.682923289868,-73.935049942802,13,A,2018-05-15
40635294,BICHEIROS BAR,Queens,94-10,JAMAICA AVENUE,11421,9174638885,40.694079161422,-73.850951053176,10,P,2018-06-13
40367442,BUDDY'S WONDER BAR,Staten Island,17,HARRISON AVENUE,10302,7184429768,40.636755420817,-74.134937047229,10,A,2019-06-20
