bar_pub_name,borough,building,address,zip,phone,latitude,longitude
BLARNEY BAR,Queens,14609,JAMAICA AVENUE,11435,7186583406,40.701803341646,-73.808675609014
BLU SEAFOOD RESTAURANT & BAR,Queens,22202,MERRICK BLVD,11413,3478699149,40.678254001662,-73.746840596697
BLUE CAFE RESTAURANT & BAR,Queens,8263,BROADWAY,11373,7183960717,40.741920085896,-73.881124561761
BLUTOS PUB,Queens,45-03,162 STREET,11358,7184602526,40.755959019254,-73.804574266844
BLVD WINE BAR,Queens,47-20,CENTER BOULEVARD,11109,7184408520,40.745607740454,-73.957161911357
BOHEMIAN BEER GARDEN,Queens,2919,24 AVENUE,11102,7182744925,40.772791122822,-73.916101134846
BOTEQUIM 39 WINE AND BEER,Queens,2905,39TH AVE,11101,7184339330,40.753449704011,-73.934324008435
BOTTE BAR,Queens,2507,BROADWAY,11106,3472136961,40.763313448731,-73.928202681178
BREAK BAR & BILLARDS,Queens,3208,BROADWAY,11106,7187775400,40.761507719099,-73.924428780675
BREIFNE PUB,Queens,16904,CROCHERON AVE,11358,7187957657,40.762755421811,-73.796879644514
BRIAN DEMPSEY'S ALE HOUSE,Queens,3931,BELL BOULEVARD,11361,7186313024,40.764931313225,-73.771678796078
BRIDIES BAR AND GRILL,Queens,63-28,WOODHAVEN BOULEVARD,11374,7184268580,40.723711456031,-73.868685172083
BRIK BAR LOUNGE & KITCHEN,Queens,32-16,STEINWAY STREET,11103,7182672745,40.758539926809,-73.919357003813
BROOKLYN BEER GARDEN,Queens,NKA,JFK INTERNATIONAL AIRPORT,11430,9292591542,40.648312826068,-73.788281497594
BUER PUB,Queens,3916,COLLEGE POINT BLVD,11354,7183212888,40.75879747639,-73.834479180217
BUNGALOW BAR & RESTAURANT,Queens,377,BEACH   92 STREET,11693,7189452100,40.588756636847,-73.8171305239
BUTCHER BAR,Queens,3710,30TH AVE,11103,7186068140,40.764546102424,-73.916418408489
BUTCHER BAR,Queens,3710,30TH AVE,11103,3474202969,40.764546102424,-73.916418408489
Baya Bar,Queens,16424,CROSSBAY BLVD,11414,3477335571,40.650262662959,-73.837679346726
C BAR & LOUNGE,Queens,8722,LEFFERTS BLVD,11418,3474805196,40.699559790569,-73.83068497983
C Bar Lounge & Restaurant,Queens,12031,83RD AVE,11415,9175533112,40.708454498174,-73.831794874461
C J's BAR & LOUNGE,Queens,137-09,CROSSBAY BOULEVARD,11417,7188482498,40.671808514998,-73.843091788689
CAFE BLISS & ORGANIC JUICE BAR,Queens,4417,48TH AVE,11377,3479444894,40.739497961719,-73.921076185288
CALIFORNIA SPORTS BAR,Queens,8218,ROOSEVELT AVE,11372,3478080839,40.747645532348,-73.88367312344
CALIPSO ITALIAN RESTAURANT & BAR,Queens,80-15,NORTHERN BOULEVARD,11372,3472423088,40.755389083024,-73.886994701009
CANAS RESTAURANT AND BAR,Queens,14407,JAMAICA AVE,11435,9292447267,40.70221651427,-73.811209849967
CASSIDY'S ALE HOUSE,Queens,7502,31 AVENUE,11370,7184246549,40.758550730751,-73.892374905637
CD RESTAURANT & BAR,Queens,21721,JAMAICA AVE,11428,3478948521,40.717853459693,-73.737284995675
CHARLIES SPORTS BAR,Queens,4408,60TH ST. - STORE,,7184781903,0.0,0.0
CHEAP SHOTS SPORTS BAR and LOUNGE,Queens,149-05,UNION TURNPIKE,11367,7189690070,40.718650667287,-73.813608990643
CHILI'S GRILL & BAR,Queens,8016,COOPER AVENUE,11385,7183664272,40.709445142254,-73.869568238062
CHINA BAR,Queens,13348,37TH AVE,11354,7186619818,40.760717132012,-73.833319266317
CITI FIELD BUD BAR,Queens,126TH ST,AND ROOSEVELT AVE,,7185958192,0.0,0.0
CITI FIELD CLUB BAR #1 (FIRST BASE),Queens,000,126TH ST & ROOSEVELT AVENUE,,7185958100,0.0,0.0
CITI FIELD EFFEN VODKA BAR,Queens,126,ROOSEVELT AVENUE,,7185958100,0.0,0.0
CITI FIELD FOXWOODS BAR,Queens,126,ROOSEVELT AVENUE,,7185958100,0.0,0.0
CITI FIELD JIM BEAM BOURBON BAR,Queens,126 st &,ROOSEVELT AVE,,7185958192,0.0,0.0
CJ'S PUB,Queens,901,COLLEGE POINT BLVD,11356,7183098880,40.789216639936,-73.845573064398
CLARET WINE BAR,Queens,4602,SKILLMAN AVENUE,11104,7189377411,40.746533280431,-73.917863036128
CLUB VIBE BAR AND CAFE,Queens,14306,LIBERTY AVE,11435,7182620433,40.692255707165,-73.809546926524
COBBLESTONE PUB,Queens,11718,QUEENS BOULEVARD,11375,7182639754,40.715311990803,-73.832509783357
COFFEE BAR,Queens,3937,43RD AVE,11104,8003115613,40.745626652691,-73.924612875817
CONGEE VILLAGE RESTAURANT & BAR OF FLUSHING,Queens,3636,PRINCE ST,11354,7188889799,40.761391727105,-73.832895224737
COOPER BEER GARDEN,Queens,8000,COOPER AVE,11385,9175829665,40.709259050949,-73.870055543988
CORONA JUICE BAR,Queens,10318,ROOSEVELT AVE,11368,9293181451,40.749880994772,-73.862450873129
COURTSIDE LOUNGE SPORTS BAR,Queens,6908,MYRTLE AVENUE,11385,7184171170,40.701795688443,-73.882473107878
COZY CORNER BAR,Queens,6001,70TH AVE,11385,7183818397,40.70161892992,-73.898576665288
CRONIN & PHELAN PUB & RESTAURANT,Queens,3814,BROADWAY,11103,7185458999,40.759275747152,-73.91967737124
CUE BAR,Queens,4518,BELL BLVD,11361,7186312646,40.759798886771,-73.769079408957
Cabo Sports Bar,Queens,271-11,UNION TURNPIKE,11040,3472820614,40.751867722884,-73.702815096973
Coffee Bar Cart  Terminal 5  TWA Hotel,Queens,000,JFK INTL AIRPORT,11430,3474596403,40.648312826068,-73.788281497594
D SAVANNAH ROTI SHOP BAR AND LOUNGE INC,Queens,11915,LIBERTY AVE,11419,3474466520,40.686437391783,-73.823658409565
DALTON'S BAR AND GRILL,Queens,8414,ASTORIA BLVD,11370,7182551960,40.764620361825,-73.88488519247
DALY'S PUB,Queens,3186,31 STREET,11106,7186062561,40.762529102737,-73.92493660746
DAVIES ROTI SHOP AND SMOOTHIE BAR,Queens,12707,ROCKAWAY BLVD,11420,7186411769,40.675179349225,-73.810554841229
DE LA MORA RESTAURANT AND BAR,Queens,8419,NORTHERN BOULEVARD,11372,3478320654,40.755783325695,-73.883250984371
DEAN BAR & RESTAURANT,Queens,4701,VAN DAM ST,11101,3475955155,40.742591228238,-73.933981093675
DEJA VU LOUNGE & BAR,Queens,18025,LINDEN BOULEVARD,11434,6462563483,40.692144768472,-73.765935758636
DETOXX BAR,Queens,23416,LINDEN BLVD,11411,7189490008,40.690864169755,-73.727940473961
DILLINGERS PUB & GRILL,Queens,4619,30 AVENUE,11103,7189565601,40.76153570924,-73.909964258592
DOMAINE WINE BAR,Queens,5004,VERNON BOULEVARD,11101,7187842350,40.74260106582,-73.954161351754
DONOVAN'S PUB,Queens,57-24,ROOSEVELT AVENUE,11377,7184299339,40.745347677305,-73.907236219138
DUGOUT PUB,Queens,3976,61ST ST,11377,7184298849,40.745341857831,-73.903508207683
DYLAN'S CANDY BAR,Queens,,JFK AIRPORT,11430,7188783029,40.648312826068,-73.788281497594
DYLAN'S CANDY BAR,Queens,NKA,JFK INT AIRPORT TER 4,11430,7187514247,40.648312826068,-73.788281497594
EAGLES CAFE & BAR,Queens,6869,FRESH POND RD,11385,3476744578,40.70344138623,-73.895439704453
EL ANCLA DE ASTORIA RESTAURANT & BAR,Queens,28-08,21 STREET,11102,3478087460,40.770907436541,-73.927003058595
EL BASURERO BAR REST.,Queens,3217,STEINWAY ST,11103,7185457077,40.758498760516,-73.919364273126
EL CANELAZO BAR RESTAURANT,Queens,8004,ROOSEVELT AVENUE,11372,7184290016,40.747441631141,-73.885618753563
EL COQUI BAR & BILLIARDS,Queens,5419,MYRTLE AVE,11385,7184555455,40.699630562949,-73.910372764231
EL COYOTE BAR,Queens,4502,JUNCTION BOULEVARD,11368,7182711040,40.744537752133,-73.867813921585
EL DIAMANTE BOULEVARD BAR CORP,Queens,4218,JUNCTION BLVD,11368,6462752114,40.74610548684,-73.868225830364
EL MANATIAL RESTAURANT & BAR,Queens,10421,ROOSEVELT AVE,11368,7185050250,40.750139665657,-73.860725144918
EL MORDISCO RESTAURANT & SPORT BAR,Queens,85-14,ROOSEVELT AVENUE,11372,3476360596,40.747936377933,-73.880900849924
EL NUEVO SALINAS BAR & RESTAURANT,Queens,10202,NORTHERN BLVD,11368,7182051980,40.757535339296,-73.866419993828
EL PAISA BAR,Queens,87-05,NORTHERN BOULEVARD,11372,7184295622,40.756066005526,-73.880554183405
EL PALO BAR RESTAURANT,Queens,3812,104TH ST,11368,9179125951,40.751313771081,-73.862458731067
EL PARAISO BAR & RESTAURANT,Queens,9910,37 AVENUE,11368,9173097766,40.752300152442,-73.867993361509
EL POTRERO SPORTS BAR,Queens,4612,GREENPOINT AVE,11104,6465228877,40.74224926648,-73.918651438059
EL RUMBERO BAR RESTAURANT,Queens,8205,NORTHERN BOULEVARD,11372,7188033125,40.755576690641,-73.885200468626
EL TEQUILAZO RESTAURANT & BAR,Queens,17237,HILLSIDE AVE,11432,6462584663,40.712174192147,-73.788954404572
EL TRI MX RESTAURANT & BAR CORP,Queens,9912,NORTHERN BLVD,11368,7184249600,40.75723668772,-73.869261329814
EL TUCANAZO BAR,Queens,8317,ROOSEVELT AVENUE,11372,3479653206,40.747787049848,-73.882485494917
ELIXIR SPORTS BAR,Queens,9715,37TH AVE,11368,3475256960,40.751852000424,-73.869733926477
EMERALD PUB,Queens,18301,HORACE HARDING EXPY,11365,7183575572,40.739979766326,-73.791005913913
EMILY BAR RESTAURANT,Queens,3564,95TH ST,11372,7182056737,40.752736237071,-73.872554685958
ERT BAR & RESTAURANT,Queens,7318,NORTHERN BLVD,11372,7184339049,40.754692622571,-73.893474821747
EUROPA BAR,Queens,9402,SUTPHIN BOULEVARD,11435,7182971128,40.698904597637,-73.806884362129
EUROPEAN BAR,Queens,6607,FRESH POND ROAD,11385,7184188457,40.708790748577,-73.898269942094
Etto Espresso Bar,Queens,15949,CROSS BAY BOULEVARD,11414,3475383911,40.658343346778,-73.8396563379
FIRST SERVICE BAR,Queens,110-00,ROCKAWAY BOULEVARD,11420,7182153308,40.677664571164,-73.828757893149
FIRST STOP BAR & GRILL,Queens,2708,QUEENS PLZ S,11101,3476124754,40.750087563449,-73.93967253435
FLORENCE RESTAURANT & BAR,Queens,4013,82ND ST,11373,7188692276,40.747242239229,-73.88385789086
FLY BAR,Queens,4224,COLLEGE POINT BLVD,11355,7185817584,40.754497131047,-73.833067792633
FOREST PARK SNACK BAR,Queens,101,FOREST PARK DRIVE,11385,7182960999,40.696945313533,-73.864720678863
FOY JUICE BAR & EATERY,Queens,21793,HEMPSTEAD AVE,11429,7187767164,40.714062664335,-73.738374952013
Fitz J Group dba: PreGame sports bar,Queens,17823,HILLSIDE AVE,11432,3475673310,40.712350896055,-73.785079773966
Fusion Juice Bar,Queens,3402,36TH AVE,11106,3476180399,40.755385967737,-73.927225873306
G & L BAR & RESTAURANT,Queens,10636,SUTPHIN BLVD,11435,3474990997,40.694438720438,-73.801985749028
GALICIA BAR,Queens,8302,NORTHERN BOULEVARD,11372,3472550587,40.755658112503,-73.884283518021
GANTRY BAR & KITCHEN,Queens,4702,VERNON BLVD,11101,7187376309,40.745334475836,-73.953235579504
GATO VERDE SPORTS BAR,Queens,8214,ROOSEVELT AVENUE,11372,7182052959,40.747642816857,-73.88370200061
GLEN PATRICK'S PUB,Queens,5373,65 PLACE,11378,7184298334,40.729251976809,-73.900223013324
GO DETOX JUICE BAR,Queens,14613,JAMAICA AVE,11435,7182060333,40.701803299517,-73.808650363176
GO DETOX JUICE BAR,Queens,15902,HILLSIDE AVE,11432,3472392673,40.707743774646,-73.802631382585
GO DETOX JUICE BAR & GRILL,Queens,8824,VAN WYCK EXPY,11418,3474444414,40.702099150325,-73.816692186999
GOLDEN ARROW BAR & LOUNGE,Queens,10714,101ST AVE,11416,7188094087,40.687193556016,-73.835649194936
GORKHALI RESTAURANT & BAR,Queens,7704,ROOSEVELT AVE,11372,9178326983,40.747134322291,-73.888513720018
GRASSY POINT BAR & GRILL,Queens,1802,CROSSBAY BOULEVARD,11693,7184741688,40.600130879087,-73.820484239675
GREEN LEAFS JUICE BAR,Queens,4151,49TH ST,11104,9173964276,40.745935791121,-73.915283371434
GREY DOLPHIN SPORTS BAR & LOUNGE,Queens,22320,LINDEN BLVD,11411,7189492321,40.694220837543,-73.73726668417
GT KINGSTON RESTAURANT & BAR,Queens,11445,LEFFERTS BLVD,11420,7188486006,40.677931261106,-73.820090140859
GUB NAE HOOLALA B.B.Q CHICKEN PUB,Queens,15302,NORTHERN BLVD,11354,7189080532,40.764825709555,-73.811800622576
"HALSEY'S TAVERN, MOM'S KITCHEN & BAR",Queens,3095,33RD ST,11102,7182670142,40.764025438146,-73.921494641137
HANGAR 11 BAR & GRILL,Queens,119-11,METROPOLITAN AVENUE,11415,7184418100,40.706052293801,-73.831436673014
HAPPY JACKS BURGER BAR,Queens,108-13,ROCKAWAY BEACH BLVD,11694,3478976321,40.581725556682,-73.830308050739
HARBOR INN SPORTS BAR,Queens,6463,DRY HARBOR RD,11379,6466435140,40.718380032751,-73.87259538249
HEALY'S PUB,Queens,10807,ROCKAWAY BEACH BOULEVARD,11694,7184749600,40.581733753666,-73.830282829448
HOOK & REEL CAJUN SEAFOOD & BAR,Queens,16121,JAMAICA AVE,11432,7182973560,40.704241467553,-73.797920623078
HOOK & REEL CAJUN SEAFOOD AND BAR,Queens,13340,79TH ST,11414,7186736207,40.671829051876,-73.856675135856
HOT BAR COLD BAR,Queens,0,LAGUARDIA AIRPORT,11369,3476965752,40.774414029772,-73.877293351848
IF 520 DESSERT BAR,Queens,3636,PRINCE ST,11354,5207882887,40.761391727105,-73.832895224737
IFEOMA JUICE BAR,Queens,11665,NEWBURGH ST,11412,3474944184,40.692489259399,-73.765274634888
IGNIGHT KTV & BAR,Queens,13135,FOWLER AVE,11355,9172926683,40.751834503214,-73.832926510088
INSOMNIA BAR & LOUNGE,Queens,12705,111TH AVE,11420,3477844696,40.682552218057,-73.814142940568
IRISH WHISKEY BAR,Queens,2848,31 STREET,11102,7186060760,40.767527322816,-73.920873164871
JAMESONS PUB,Queens,421,BEACH  129 STREET,11694,7184749364,40.578359697183,-73.84939235444
JIM BYRNE WEE PUB,Queens,9301,95 AVENUE,11416,7188459892,40.68668758497,-73.848937606438
JJ BAR & BISTRO,Queens,15417,ROOSEVELT AVE,11354,7189397252,40.763984207339,-73.810824714359
JJ DEMSEYS AMERICAN ALE HOUSE,Queens,7313,METROPOLITAN AVE,11379,7188947090,40.71275205431,-73.879095453659
JOE'S GARAGE BAR,Queens,4501,23RD AVE,11105,7186060061,40.768964688039,-73.905210360476
JOHNNY'S RESTAURANT BAR & LOUNGE,Queens,10709,ROCKAWAY BOULEVARD,11417,7188353035,40.678338959576,-73.831907178169
JORA RESTAURANT AND BAR,Queens,4746,11TH ST,11101,7183922033,40.744103925746,-73.951085568312
JU-GO JUICE BAR,Queens,4154,52ND ST,11377,3474890277,40.745562934136,-73.912205424363
JUAN BAR,Queens,9615D,ROOSEVELT AVE,11368,7184240999,40.749186208359,-73.869183352365
JUICE BAR NUTRITION,Queens,13340,79TH ST,11414,9174499959,40.671829051876,-73.856675135856
JULIA'S BEER AND WINE BAR,Queens,818,WOODWARD AVENUE,11385,9179091314,40.703349295169,-73.903089539841
K & A BAR,Queens,6648,MYRTLE AVE,11385,3477213012,40.701445818064,-73.886650101125
KABU BAR & LOUNGE,Queens,8509,NORTHERN BOULEVARD,11372,7184298113,40.755873021753,-73.882388156304
KELLY'S BAR,Queens,3104,CRESCENT ST,11106,7186265199,40.765478013018,-73.9265433398
KELLYS PUB,Queens,13611,41ST AVE,11355,7187957657,40.758668796781,-73.829083067739
KENTA SUSHI BAR,Queens,3923,BELL BLVD,11361,7182254898,40.764991762309,-73.771711078088
KEUKA KAFE A WINE BAR,Queens,11204,QUEENS BOULEVARD,11375,7188801478,40.718070776798,-73.836514304918
KEW MOTOR INN RESTAURANT & BAR,Queens,13901,GRAND CENTRAL PKWY,11435,9175607766,40.71717155903,-73.818952094573
KINGS JUICE BAR,Queens,955,SENECA AVENUE,11385,7183865464,40.699940074643,-73.902838456193
L. I. C. BAR,Queens,4558,VERNON BOULEVARD,11101,7187865400,40.747244567595,-73.952595435763
LA 15 BAR & RESTAURANT,Queens,1511A,COLLEGE POINT BLVD,11356,9174786922,40.784034852866,-73.84580540204
LA BARRICA BAR & GRILL,Queens,7917,ATLANTIC AVE,11421,3476155052,40.684772894416,-73.860692732503
LA ESCUELITA NUEVA BAR LOUNGE,Queens,78-07,ROOSEVELT AVENUE,11372,9294904813,40.747265052539,-73.887470490588
LA FLACA COFFEE SHOP RESTAURANT AND BAR,Queens,4217,102 STREET,11368,7184293941,40.74750197193,-73.863026033107
LA FORTUNA BAR & RESTAURANT,Queens,99-11,39 AVENUE,11368,3474604459,40.749685326401,-73.866428576877
LA VERITE RESTAURANT BAR,Queens,18704,HILLSIDE AVENUE,11432,7184547479,40.714733406717,-73.775083529396
LAS MARGARITAS BAR & RESTAURANT,Queens,6712,FRESH POND RD,11385,7184174040,40.70547342833,-73.896442790589
LAVAZZA ESPRESSO BAR,Queens,,JFK INTERNATIONAL AIRPORT,11430,7187511634,40.648312826068,-73.788281497594
LCLE BAR,Queens,13617,41ST AVE,11355,3475513773,40.758668791405,-73.829079458098
LENNY'S CLAM BAR,Queens,161-03,CROSSBAY BOULEVARD,11414,7188455100,40.655550935611,-73.83896749314
LENOS BAR CAFE,Queens,80-15,NORTHERN BOULEVARD,11372,7185331113,40.755389083024,-73.886994701009
LEO'S RESTAURANT AND SPORTS BAR,Queens,8419,ROOSEVELT AVE,11372,7186852665,40.747857720371,-73.881810474986
LETS GET JUICED LUCKY'S JUICE BAR,Queens,15915,JAMAICA AVENUE,11432,3478989668,40.703443538348,-73.799942778289
LHASA TIBET RESTAURANT & BAR,Queens,7603,37TH AVE,11372,3479526934,40.749180367453,-73.889751825031
LIBERTY BAR,Queens,11000,ROCKAWAY BOULEVARD,11420,7182153311,40.677664571164,-73.828757893149
LIME & SALT BAR,Queens,98102,QUEENS BLVD,11374,3478137670,40.727284706772,-73.854664842275
LIVE LONG JUICE BAR,Queens,13120,MERRICK BLVD,11434,7023470110,40.679288719164,-73.760868671764
LOS CHILES BAR & RESTAURANT,Queens,9607,37TH AVE,11368,7186140690,40.751592309972,-73.87067284564
LOVELLS AFTER DARK BAR AND LOUNGE,Queens,224-01,MERRICK BOULEVARD,11413,7189788600,40.677842013684,-73.745479374091
LUNA'S KITCHEN AND BAR,Queens,7702,ROOSEVELT AVE,11372,9173108583,40.747134336317,-73.888528156088
Lagano bar & restaurant,Queens,3603,DITMARS BLVD,11105,7183144645,40.77427537113,-73.908065897742
Luxe Bistro and Bar,Queens,6118,93RD ST,11374,3478817250,40.732750028827,-73.86635079968
MADAM MARIE'S BAR,Queens,3515,BROADWAY,11106,9177450297,40.760380735819,-73.921989878456
MAGNA BAR & RESTAURANT,Queens,3525,FARRINGTON STREET,11354,7184453352,40.764074232742,-73.831614156625
MAHJONG CAFE & BAR,Queens,13515,37TH AVE,11354,9179080122,40.76109723299,-73.832343669087
MANHATTAN TERRACE BAR,Queens,110-00,ROCKAWAY BOULEVARD,11420,2122153542,40.677664571164,-73.828757893149
MAYA'S SNACK BAR JACKSON HEIGHTS,Queens,9511,35TH AVE,11372,7183090455,40.753183504166,-73.872438327647
MCCABE'S BAR CAR,Queens,3915,192 STREET,11358,7183579886,40.761337514525,-73.789888186824
MCLOUGHLINS BAR,Queens,3106,BROADWAY,11106,7182789714,40.761887022838,-73.925233339452
MEET CUISINE & BAR,Queens,3610,UNION ST,11354,7183588895,40.763481578201,-73.828056283075
MERMAID SPORTS BAR,Queens,3106,31 STREET,11106,3476425133,40.763887034267,-73.923837651492
MI OTRA CASA REST BAR,Queens,91-06,43 AVENUE,11373,7184290510,40.743356563664,-73.874304930603
MICHAEL'S CAFE & BAR,Queens,2705,39 AVENUE,11101,3475363633,40.754268514017,-73.935864415854
MILAN SPORTS BAR,Queens,7311,METROPOLITAN AVENUE,11379,7187023888,40.712752069521,-73.879109882252
MILENIO RESTAURANT BAR INC,Queens,97-07,37 AVENUE,11368,7186515870,40.751838333991,-73.869784483229
MILK & CREAM CEREAL BAR,Queens,2588,STEINWAY ST,11103,3479228099,40.767515414042,-73.912053629586
MODOO CHICKEN AND NOODLE BAR,Queens,21617,NORTHERN BLVD,11361,7185816468,40.760840023518,-73.765447957817
MOJITOS RESTAURANT BAR,Queens,8101,NORTHERN BLVD,11372,9292080777,40.755476091127,-73.886160763608
MOMENTOS GRILL BAR & RESTAURANT,Queens,4107,99TH ST,11368,6466394679,40.747738256037,-73.865544667639
MOTHER EARTH JUICE BAR CAFE,Queens,11603,METROPOLITAN AVE,11418,3474945485,40.707502661984,-73.835999292551
MR DRE KITCHEN BAR,Queens,12207,15TH AVE,11356,3475060976,40.784221257944,-73.845628027533
MYRTLE SENECA PUB,Queens,5653,MYRTLE AVE,11385,3477216911,40.700322934415,-73.904428353173
Maggie Halls Bar,Queens,3406,30TH AVE,11103,7187914538,40.765684169948,-73.918839305619
Maya's Garden & Juice Bar,Queens,20531,HOLLIS AVE,11412,3476613990,40.707148565881,-73.751963996165
Mitad Del Mundo Bar Restaurant,Queens,10410,ROOSEVELT AVE,11368,7184461900,40.749981295679,-73.861407612281
NATURE'S DETOX JUICE BAR DELI & GRILL,Queens,16803,JAMAICA AVE,11432,7185263999,40.706421799608,-73.792323420619
NCLOUD69 BAR,Queens,19715,JAMAICA AVE,11423,6468786563,40.71339059318,-73.762524204051
NEST RESTAURANT & BAR,Queens,12517,101ST AVE,11419,7188474035,40.691461225686,-73.820691755256
NICOLE KELLY PUB,Queens,6210,WOODHAVEN BOULEVARD,11374,9292080046,40.726664095183,-73.870454424005
NO. 8 KITCHEN & BAR,Queens,3528,FARRINGTON ST,11354,9178602086,40.764035816802,-73.831621474015
NOODLE BAR,Queens,4190,BOWNE ST,11355,9173303011,40.757429057436,-73.822441010438
NUTTY SPORTS BAR & GRILL,Queens,10506,JAMAICA AVE,11418,9179680337,40.695216989836,-73.841821195233
O'HANLON'S BAR,Queens,118-12,QUEENS BOULEVARD,11375,7185209550,40.714973720179,-73.83205611952
O'HANLON'S PUB,Queens,2257,31 STREET,11105,7187289619,40.774948266802,-73.912119596608
OASIS GRILL & BAR,Queens,3111,103RD ST,11369,9175487889,40.760875525918,-73.866258048993
OASIS KD BAR,Queens,10230,43RD AVE,11368,6465971693,40.747254287502,-73.862477971548
OFF THE HOOK RAW BAR & GRILL,Queens,2808,34 STREET,11103,6463310296,40.767108033155,-73.917902545656
ON THE ROX LOUNGE & BAR,Queens,10503,LIBERTY AVENUE,11417,7188489523,40.682503230247,-73.835999717621
P. J. LEAHY'S BAR & GRILL,Queens,50-02,VERNON BOULEVARD,11101,7184725131,40.742612043427,-73.954157735397
PADDY DUGGANS PUB,Queens,4714,GREENPOINT AVENUE,11104,7184157399,40.742564180177,-73.917622551624
PALERMO RESTAURANT & BAR,Queens,23-92,21 STREET,11105,7182670010,40.776796663555,-73.921306216156
PARADISE ALLEY BAR,Queens,4109,150 STREET,11355,7184606941,40.762388899418,-73.813814615944
PARAISO AZTECA RESTAURANT & BAR,Queens,10253,43 AVENUE,11368,9175156471,40.747278960043,-73.862452657192
PARAISO BAR & LOUNGE,Queens,18411,JAMAICA AVE,11423,7184544213,40.70922840722,-73.775607151945
PARKSIDE PUB,Queens,2414,149 STREET,11357,7184634647,40.776920238016,-73.817586675081
PARRILLADAS SUNRISE MEXICAN RESTAURANT BAR,Queens,8311,NORTHERN BLVD,11372,9173964825,40.755680019591,-73.88423294698
PARSONS ALE HOUSE,Queens,7908,PARSONS BOULEVARD,11366,7183804500,40.720743322338,-73.809292040454
PAT'S SPORTS BAR,Queens,7313,METROPOLITAN AVENUE,11379,7188940907,40.71275205431,-73.879095453659
PETER'S GRILL & BAR,Queens,7511,ROCKAWAY BLVD,11421,7184873801,40.685843042196,-73.865017321976
PIZZA PUB,Queens,1,JFK INTL AIRPORT BLVD,11430,6463895712,40.648312826068,-73.788281497594
POOL BAR AT THE ROCKAWAY HOTEL,Queens,10810,ROCKAWAY BEACH DR,11694,5169724872,40.581403770332,-73.829873267008
PREGAME BAR,Queens,17823,HILLSIDE AVE,11432,3475673310,40.712350896055,-73.785079773966
PRIMA SARABELLA BAR RESTAURANT,Queens,4108,GREENPOINT AVE,11104,7187864646,40.740059766314,-73.923846950565
PUEBLA PUEBLA BAR RESTAURANT,Queens,42-18A,JUNCTION BOULEVARD,11368,7184408671,40.74610548684,-73.868225830364
PYRAMIDS HOOKAH AND BAR,Queens,40-19,BELL BOULEVARD,11361,7187466524,40.76407402447,-73.771216062182
QIU SUSHI & TEA BAR,Queens,6005,KISSENA BLVD,11355,9176696668,40.739653332227,-73.815101716457
QUEENS BEER FACTORY,Queens,8613,NORTHERN BLVD,11372,3474379515,40.755973593422,-73.881431459357
RED BAR,Queens,161-21,CROCHERON AVENUE,11358,7183530044,40.762565292365,-73.804352655827
RESORT WORLD CASINO- CASINO SERVICE BAR 9,Queens,11000,ROCKAWAY BLVD,11420,7182152848,40.677664571164,-73.828757893149
RIAZOR BLUE TAPAS BAR,Queens,8905,NORTHERN BOULEVARD,11372,7184248464,40.756258933279,-73.878694933247
RIPE JUICE BAR & GRILL,Queens,7013,AUSTIN STREET,11375,7182612881,40.720782659416,-73.846479016455
ROCCO’S OF ROC BEACH COAL BRICK OVEN PIZZA BAR & RESTAURANT ITALIANO,Queens,11510,ROCKAWAY BEACH BLVD,11694,5167813451,40.580027252637,-73.836461117825
ROCKAWAY TIKI BAR,Queens,6720,ROCKAWAY BEACH BLVD,11692,9544787580,40.590661916365,-73.796234952906
ROYS REST & SPORTS BAR,Queens,111-01,LIBERTY AVENUE,11419,7186412254,40.6847988331,-73.830996632665
RUBI ROSA RESTAURANT & BAR,Queens,84-07,NORTHERN BOULEVARD,11372,7186077669,40.755775172187,-73.883330407576
RUFFLES BAR,Queens,919,CROSSBAY BOULEVARD,11693,7183182300,40.60626129796,-73.819563744872
RYAN'S IRISH BAR & GRILL,Queens,22407,UNION TPKE,11364,7184659040,40.735830099679,-73.746303457837
SAGITARIOS SPORTS BAR,Queens,13862,JAMAICA AVE,11435,9294993800,40.702519969136,-73.813823775306
SALVATORIA KITCHEN AND BAR,Queens,3118,BROADWAY,11106,7187772829,40.761854043404,-73.925168399812
SANDWICH BAR,Queens,7132,MAIN ST,11367,3472852505,40.727134476123,-73.822071047334
SANDZ BAR & GRILL,Queens,23432,MERRICK BLVD,11422,7185251063,40.674306554243,-73.735701520645
SANGRIA TAPAS BAR & RESTAURANT,Queens,9541,SUTPHIN BOULEVARD,11435,7182917488,40.698203739637,-73.806327412677
SANTA MARIA BAR,Queens,6419,39 AVENUE,11377,6463532085,40.746389728365,-73.899576502486
SAYRAS WINE BAR,Queens,9111,ROCKAWAY BEACH BLVD,11693,7188640909,40.586694316731,-73.814813983679
SECOND SERVICE BAR,Queens,110-00,ROCKAWAY BOULEVARD,11420,6465881074,40.677664571164,-73.828757893149
SENECA BAR,Queens,681,SENECA AVENUE,11385,9012705622,40.703106457028,-73.908182455484
SENECA FIESTA COFFEE BAR,Queens,603,SENECA AVENUE,11385,7183666011,40.704046433633,-73.909775308705
SERVICE BAR 3,Queens,110-00,ROCKAWAY BOULEVARD,11420,7182153308,40.677664571164,-73.828757893149
SERVICE BAR 5,Queens,110-00,ROCKAWAY BOULEVARD,11420,6465881074,40.677664571164,-73.828757893149
